"sub","cj","rt","rtconf","cor","count","experiment","cj_category"
95,3,1.061,0.243,1,16,1,4
95,4,0.588,0.212,1,63,1,4
95,4,0.536,0.137,1,63,1,4
95,4,0.806,0.279,1,63,1,4
95,4,0.415,0.227,1,63,1,4
95,3,0.75,0.365,1,16,1,4
95,4,0.397,0.194,1,63,1,4
95,4,0.263,0.22,1,63,1,4
95,4,0.433,0.116,1,63,1,4
95,4,0.891,0.124,1,63,1,4
95,4,0.338,0.065,1,63,1,4
95,4,0.426,0.113,1,63,1,4
95,4,0.297,0.151,1,63,1,4
95,4,0.585,0.185,1,63,1,4
95,4,0.627,0.113,1,63,1,4
95,4,0.25,0.159,1,63,1,4
95,4,0.691,0.163,0,63,1,4
95,4,0.375,0.231,1,63,1,4
95,4,0.373,0.095,1,63,1,4
95,3,0.718,0.189,1,16,1,4
95,4,0.65,0.117,1,63,1,4
95,4,0.216,0.163,1,63,1,4
95,2,0.984,0.332,1,13,1,4
95,2,1.013,0.329,1,13,1,4
95,4,0.46,0.499,1,63,1,4
95,4,0.321,0.18,1,63,1,4
95,4,0.329,0.154,1,63,1,4
95,4,0.431,0.221,1,63,1,4
95,4,0.28,0.117,1,63,1,4
95,4,0.116,0.198,1,63,1,4
95,4,0.117,0.211,1,63,1,4
95,4,0.175,0.149,1,63,1,4
95,2,0.495,0.618,1,13,1,4
95,4,1.661,0.652,1,63,1,4
95,4,0.19,0.302,1,63,1,4
95,2,0.453,0.503,0,13,1,4
95,2,1.574,0.01,1,13,1,4
95,4,0.539,0.366,1,63,1,4
95,2,0.944,0.342,1,13,1,4
95,4,0.536,0.295,0,63,1,4
95,4,0.289,0.261,1,63,1,4
95,4,0.303,0.438,1,63,1,4
95,3,0.558,0.363,1,16,1,4
95,4,0.552,0.418,1,63,1,4
95,4,0.469,0.246,1,63,1,4
95,3,0.491,0.441,1,16,1,4
95,3,0.501,0.734,1,16,1,4
95,2,0.635,0.286,1,13,1,4
95,4,0.329,0.279,1,63,1,4
95,4,0.116,0.282,1,63,1,4
95,4,0.44,0.242,1,63,1,4
95,4,0.855,0.303,1,63,1,4
95,4,0.588,0.26,1,63,1,4
95,4,0.336,0.303,0,63,1,4
95,4,0.262,0.251,1,63,1,4
95,2,0.557,0.274,1,13,1,4
95,2,0.885,0.548,1,13,1,4
95,2,0.937,0.597,1,13,1,4
95,4,0.469,0.273,1,63,1,4
95,2,0.455,0.364,1,15,2,4
95,2,0.481,0.334,0,15,2,4
95,1,0.36,0.682,1,23,2,4
95,2,0.388,0.321,0,15,2,4
95,3,0.049,0.415,0,15,2,4
95,3,0.625,0.319,0,15,2,4
95,1,0.033,0.301,0,23,2,4
95,2,0.072,0.485,0,15,2,4
95,3,1.51,0.736,1,15,2,4
95,3,0.16,0.224,0,15,2,4
95,2,0.332,0.273,0,15,2,4
95,3,0.153,0.279,1,15,2,4
95,3,0.123,0.307,0,15,2,4
95,2,0.42,1.163,1,15,2,4
95,2,0.523,1.072,1,15,2,4
95,2,0.329,0.631,1,15,2,4
95,3,0.349,0.306,1,15,2,4
95,3,1.144,0.642,0,15,2,4
95,3,0.521,0.431,1,15,2,4
95,1,0.468,0.366,0,23,2,4
95,2,0.316,0.375,1,15,2,4
95,1,0.147,0.3,0,23,2,4
95,1,0.239,0.281,1,23,2,4
95,2,0.027,0.366,1,15,2,4
95,2,0.218,0.374,1,15,2,4
95,1,0.329,1.173,1,23,2,4
95,2,0.304,0.432,0,15,2,4
95,1,0.454,0.372,1,23,2,4
95,1,0.1,0.275,1,23,2,4
95,1,0.084,0.369,0,23,2,4
95,1,0.001,0.327,0,23,2,4
95,1,0.264,1.031,1,23,2,4
95,1,0.148,0.311,0,23,2,4
95,1,0.255,0.879,1,23,2,4
95,1,0.191,0.557,1,23,2,4
95,1,0.736,0.373,0,23,2,4
95,1,0.051,0.255,1,23,2,4
95,1,0.3,0.203,1,23,2,4
95,1,0.302,0.28,1,23,2,4
95,1,0.321,0.204,1,23,2,4
95,1,0.406,0.231,1,23,2,4
95,1,0.32,0.239,1,23,2,4
95,1,0.365,0.252,1,23,2,4
95,3,0.255,0.504,1,15,2,4
95,3,0.493,0.232,1,15,2,4
95,4,0.348,0.585,1,40,2,4
95,4,0.283,0.248,1,40,2,4
95,4,0.236,0.711,1,40,2,4
95,4,0.178,0.239,1,40,2,4
95,4,0.017,0.252,1,40,2,4
95,4,0.377,0.501,1,40,2,4
95,4,0.561,0.158,1,40,2,4
95,4,0.051,0.215,1,40,2,4
95,4,0.261,0.262,1,40,2,4
95,4,0.539,0.259,1,40,2,4
95,4,0.659,0.205,0,40,2,4
95,4,0.485,0.206,1,40,2,4
95,4,0.14,0.178,1,40,2,4
95,4,0.341,0.234,1,40,2,4
95,4,0.452,0.192,1,40,2,4
95,4,0.431,0.188,1,40,2,4
95,4,0.19,0.211,1,40,2,4
95,4,0.14,0.199,1,40,2,4
95,4,0.252,0.173,1,40,2,4
95,4,0.147,0.216,1,40,2,4
95,4,0.12,0.211,1,40,2,4
95,4,0.086,0.174,1,40,2,4
95,4,0.344,0.177,1,40,2,4
95,4,0.346,0.177,1,40,2,4
95,4,0.42,0.171,1,40,2,4
95,4,0.169,0.199,1,40,2,4
95,4,0.858,0.223,1,40,2,4
95,4,0.322,0.174,1,40,2,4
95,4,0.179,0.2,1,40,2,4
95,4,0.346,0.167,1,40,2,4
95,4,0.193,0.192,1,40,2,4
95,2,0.57,0.219,1,15,2,4
95,4,0.214,0.222,1,40,2,4
95,2,0.345,0.187,1,15,2,4
95,4,0.355,0.167,1,40,2,4
95,4,0.467,0.247,1,40,2,4
95,4,0.649,0.164,0,40,2,4
95,1,0.358,0.585,1,23,2,4
95,3,0.505,0.547,1,15,2,4
95,4,0.357,0.327,1,40,2,4
95,4,0.439,0.225,0,40,2,4
95,4,0.238,0.184,0,40,2,4
95,2,0.104,0.274,1,15,2,4
95,4,0.11,0.357,1,40,2,4
